100	5	62	t
100	5	63	h
100	5	64	e
100	5	65	 
100	5	66	p
100	5	67	o
100	5	68	i
100	5	69	n
100	5	70	t
100	6	1	o
100	6	2	f
100	6	3	 
100	6	4	e
100	6	5	x
100	6	6	h
100	6	7	a
100	6	8	u
100	6	9	s
100	6	10	t
100	6	11	i
100	6	12	o
100	6	13	n
100	6	14	 
100	6	15	o
100	6	16	f
100	6	17	 
100	6	18	t
100	6	19	h
100	6	20	e
100	6	21	i
100	6	22	r
100	6	23	 
100	6	24	f
100	6	25	o
100	6	26	r
100	6	27	c
100	6	28	e
100	6	29	s
100	6	30	 
100	6	31	a
100	6	32	s
100	6	33	 
100	6	34	r
100	6	35	e
100	6	36	p
100	6	37	r
100	6	38	o
100	6	39	d
100	6	40	u
100	6	41	c
100	6	42	e
100	6	43	r
100	6	44	s
100	6	45	 
100	6	46	a
100	6	47	n
100	6	48	d
100	6	49	 
100	6	50	i
100	6	51	n
100	6	52	 
100	6	53	t
100	6	54	h
100	6	55	e
100	6	56	i
100	6	57	r
100	6	58	 
100	6	59	i
100	6	60	n
100	6	61	d
100	6	62	i
100	6	63	v
100	6	64	i
100	6	65	d
100	6	66	u
100	6	67	a
100	6	68	l
100	7	1	c
100	7	2	a
100	7	3	p
100	7	4	a
100	7	5	c
100	7	6	i
100	7	7	t
100	7	8	i
100	7	9	e
100	7	10	s
100	7	11	 
100	7	12	b
100	7	13	y
100	7	14	 
100	7	15	a
100	7	16	 
100	7	17	d
100	7	18	e
100	7	19	m
100	7	20	a
100	7	21	n
100	7	22	d
100	7	23	i
100	7	24	n
100	7	25	g
100	7	26	 
100	7	27	m
100	7	28	a
100	7	29	s
100	7	30	t
100	7	31	e
100	7	32	r
100	7	33	.
100	7	34	 
100	7	35	T
100	7	36	h
100	7	37	i
100	7	38	s
100	7	39	 
100	7	40	w
100	7	41	a
100	7	42	s
100	7	43	 
100	7	44	u
100	7	45	n
100	7	46	d
100	7	47	o
100	7	48	u
100	7	49	b
100	7	50	t
100	7	51	e
100	7	52	d
100	7	53	l
100	7	54	y
100	7	55	 
100	7	56	t
100	7	57	h
100	7	58	e
100	7	59	 
100	7	60	c
100	7	61	a
100	7	62	s
100	7	63	e
100	7	64	 
100	7	65	o
100	7	66	f
100	8	1	w
100	8	2	o
100	8	3	m
100	8	4	a
100	8	5	n
100	8	6	 
100	8	7	a
100	8	8	t
100	8	9	 
100	8	10	a
100	8	11	 
100	8	12	t
100	8	13	i
100	8	14	m
100	8	15	e
100	8	16	 
100	8	17	w
100	8	18	h
100	8	19	e
100	8	20	n
100	8	21	 
100	8	22	t
100	8	23	h
100	8	24	e
100	8	25	 
100	8	26	s
100	8	27	t
100	8	28	r
100	8	29	u
100	8	30	g
100	8	31	g
100	8	32	l
100	8	33	e
100	8	34	 
100	8	35	a
100	8	36	g
100	8	37	a
100	8	38	i
100	8	39	n
100	8	40	s
100	8	41	t
100	8	42	 
100	8	43	a
100	8	44	 
100	8	45	h
100	8	46	o
100	8	47	s
100	8	48	t
100	8	49	i
100	8	50	l
100	8	51	e
100	8	52	 
100	8	53	w
100	8	54	o
100	8	55	r
100	8	56	l
100	8	57	d
100	8	58	 
100	8	59	d
100	8	60	e
100	8	61	m
100	8	62	a
100	8	63	n
100	8	64	d
100	8	65	e
100	8	66	d
100	9	1	t
100	9	2	h
100	9	3	e
100	9	4	 
100	9	5	f
100	9	6	u
100	9	7	l
100	9	8	l
100	9	9	 
100	9	10	e
100	9	11	m
100	9	12	p
100	9	13	l
100	9	14	o
100	9	15	y
100	9	16	m
100	9	17	e
100	9	18	n
100	9	19	t
100	9	20	 
100	9	21	o
100	9	22	f
100	9	23	 
100	9	24	c
100	9	25	o
100	9	26	m
100	9	27	m
100	9	28	u
100	9	29	n
100	9	30	i
100	9	31	t
100	9	32	y
100	9	33	 
100	9	34	r
100	9	35	e
100	9	36	s
100	9	37	o
100	9	38	u
100	9	39	r
100	9	40	c
100	9	41	e
100	9	42	s
100	9	43	;
100	9	44	 
100	9	45	a
100	9	46	d
100	9	47	d
100	9	48	e
100	9	49	d
100	9	50	 
100	9	51	t
100	9	52	o
100	9	53	 
100	9	54	t
100	9	55	h
100	9	56	e
100	9	57	 
100	9	58	f
100	9	59	a
100	9	60	t
100	9	61	i
100	9	62	g
100	9	63	u
100	9	64	e
100	9	65	s
100	9	66	 
100	9	67	o
100	9	68	f
100	10	1	i
100	10	2	n
100	10	3	c
100	10	4	e
100	10	5	s
100	10	6	s
100	10	7	a
100	10	8	n
100	10	9	t
100	10	10	 
100	10	11	a
100	10	12	n
100	10	13	d
100	10	14	 
100	10	15	u
100	10	16	n
100	10	17	r
100	10	18	e
100	10	19	g
100	10	20	u
100	10	21	l
100	10	22	a
100	10	23	t
100	10	24	e
100	10	25	d
100	10	26	 
100	10	27	p
100	10	28	r
100	10	29	o
100	10	30	c
100	10	31	r
100	10	32	e
100	10	33	a
100	10	34	t
100	10	35	i
100	10	36	o
100	10	37	n
100	10	38	 
100	10	39	w
100	10	40	e
100	10	41	r
100	10	42	e
100	10	43	 
100	10	44	t
100	10	45	h
100	10	46	o
100	10	47	s
100	10	48	e
100	10	49	 
100	10	50	o
100	10	51	f
100	10	52	 
100	10	53	h
100	10	54	a
100	10	55	r
100	10	56	d
100	10	57	 
100	10	58	d
100	10	59	o
100	10	60	m
100	10	61	e
100	10	62	s
100	10	63	t
100	10	64	i
100	10	65	c
100	11	1	d
100	11	2	u
100	11	3	t
100	11	4	i
100	11	5	e
100	11	6	s
100	11	7	.
100	11	8	 
100	11	9	N
100	11	10	e
100	11	11	v
100	11	12	e
100	11	13	r
100	11	14	t
100	11	15	h
100	11	16	e
100	11	17	l
100	11	18	e
100	11	19	s
100	11	20	s
100	11	21	,
100	11	22	 
100	11	23	s
100	11	24	o
100	11	25	m
100	11	26	e
100	11	27	 
100	11	28	h
100	11	29	i
100	11	30	s
100	11	31	t
100	11	32	o
100	11	33	r
100	11	34	i
100	11	35	a
100	11	36	n
100	11	37	s
100	11	38	 
100	11	39	m
100	11	40	a
100	11	41	i
100	11	42	n
100	11	43	t
100	11	44	a
100	11	45	i
100	11	46	n
100	11	47	 
100	11	48	t
100	11	49	h
100	11	50	a
100	11	51	t
100	11	52	 
100	11	53	p
100	11	54	r
100	11	55	e
100	11	56	c
100	11	57	i
100	11	58	s
100	11	59	e
100	11	60	l
100	11	61	y
100	11	62	 
100	11	63	a
100	11	64	t
100	11	65	 
100	11	66	t
100	11	67	h
100	11	68	a
100	11	69	t
100	12	1	t
100	12	2	i
100	12	3	m
100	12	4	e
100	12	5	,
100	12	6	 
100	12	7	m
100	12	8	a
100	12	9	l
100	12	10	e
100	12	11	 
100	12	12	s
100	12	13	u
100	12	14	p
100	12	15	e
100	12	16	r
100	12	17	i
100	12	18	o
100	12	19	r
100	12	20	i
100	12	21	t
100	12	22	y
100	12	23	 
100	12	24	w
100	12	25	a
100	12	26	s
100	12	27	 
100	12	28	t
100	12	29	h
100	12	30	e
100	12	31	 
100	12	32	l
100	12	33	e
100	12	34	a
100	12	35	s
100	12	36	t
100	12	37	 
100	12	38	m
100	12	39	a
100	12	40	r
100	12	41	k
100	12	42	e
100	12	43	d
100	12	44	;
100	12	45	 
100	12	46	w
100	12	47	h
100	12	48	i
100	12	49	c
100	12	50	h
100	12	51	 
100	12	52	m
100	12	53	e
100	12	54	a
100	12	55	n
100	12	56	s
100	12	57	 
100	12	58	t
100	12	59	h
100	12	60	a
100	12	61	t
100	12	62	 
100	12	63	t
100	12	64	h
100	12	65	i
100	12	66	s
100	13	1	s
100	13	2	u
100	13	3	p
100	13	4	e
100	13	5	r
100	13	6	i
100	13	7	o
100	13	8	r
100	13	9	i
100	13	10	t
100	13	11	y
100	13	12	 
100	13	13	i
100	13	14	s
100	13	15	 
100	13	16	l
100	13	17	i
100	13	18	v
100	13	19	e
100	13	20	d
100	13	21	 
100	13	22	i
100	13	23	n
100	13	24	 
100	13	25	a
100	13	26	n
100	13	27	 
100	13	28	i
100	13	29	m
100	13	30	m
100	13	31	e
100	13	32	d
100	13	33	i
100	13	34	a
100	13	35	t
100	13	36	e
100	13	37	 
100	13	38	f
100	13	39	o
100	13	40	r
100	13	41	m
100	13	42	,
100	13	43	 
100	13	44	n
100	13	45	o
100	13	46	t
100	13	47	 
100	13	48	y
100	13	49	e
100	13	50	t
100	13	51	 
100	13	52	p
100	13	53	o
100	13	54	s
100	13	55	i
100	13	56	t
100	13	57	e
100	13	58	d
100	13	59	 
100	13	60	a
100	13	61	n
100	13	62	d
100	13	63	 
100	13	64	w
100	13	65	i
100	13	66	l
100	13	67	l
100	13	68	e
100	13	69	d
100	13	70	;
100	14	1	n
100	14	2	o
100	14	3	 
100	14	4	o
100	14	5	n
100	14	6	e
100	14	7	 
100	14	8	t
100	14	9	r
100	14	10	i
100	14	11	e
100	14	12	s
100	14	13	 
100	14	14	t
100	14	15	o
100	14	16	 
100	14	17	c
100	14	18	o
100	14	19	m
100	14	20	p
100	14	21	e
100	14	22	n
100	14	23	s
100	14	24	a
100	14	25	t
100	14	26	e
100	14	27	 
100	14	28	f
100	14	29	o
100	14	30	r
100	14	31	 
100	14	32	t
100	14	33	h
100	14	34	e
100	14	35	 
100	14	36	c
100	14	37	r
100	14	38	u
100	14	39	e
100	14	40	l
100	14	41	 
100	14	42	d
100	14	43	i
100	14	44	s
100	14	45	a
100	14	46	d
100	14	47	v
100	14	48	a
100	14	49	n
100	14	50	t
100	14	51	a
100	14	52	g
100	14	53	e
100	14	54	s
100	14	55	 
100	14	56	t
100	14	57	h
100	14	58	a
100	14	59	t
100	14	60	 
100	14	61	h
100	14	62	a
100	14	63	n
100	14	64	d
100	14	65	i
100	14	66	c
100	14	67	a
100	14	68	p
100	15	1	w
100	15	2	o
100	15	3	m
100	15	4	a
100	15	5	n
100	15	6	;
100	15	7	 
100	15	8	b
100	15	9	u
100	15	10	t
100	15	11	 
100	15	12	n
100	15	13	e
100	15	14	i
100	15	15	t
100	15	16	h
100	15	17	e
100	15	18	r
100	15	19	 
100	15	20	d
100	15	21	o
100	15	22	e
100	15	23	s
100	15	24	 
100	15	25	a
100	15	26	n
100	15	27	y
100	15	28	o
100	15	29	n
100	15	30	e
100	15	31	 
100	15	32	t
100	15	33	r
100	15	34	y
100	15	35	 
100	15	36	t
100	15	37	o
100	15	38	 
100	15	39	b
100	15	40	r
100	15	41	e
100	15	42	a
100	15	43	k
100	15	44	 
100	15	45	h
100	15	46	e
100	15	47	r
100	15	48	 
100	15	49	d
100	15	50	o
100	15	51	w
100	15	52	n
100	15	53	,
100	15	54	 
100	15	55	a
100	15	56	s
100	15	57	 
100	15	58	w
100	15	59	i
100	15	60	l
100	15	61	l
100	15	62	 
100	15	63	l
100	15	64	a
100	15	65	t
100	15	66	e
100	15	67	r
100	16	1	h
100	16	2	a
100	16	3	p
100	16	4	p
100	16	5	e
100	16	6	n
100	16	7	 
100	16	8	i
100	16	9	n
100	16	10	 
100	16	11	p
100	16	12	a
100	16	13	t
100	16	14	e
100	16	15	r
100	16	16	n
100	16	17	a
100	16	18	l
100	16	19	i
100	16	20	s
100	16	21	t
100	16	22	i
100	16	23	c
100	16	24	 
100	16	25	r
100	16	26	e
100	16	27	g
100	16	28	i
100	16	29	m
100	16	30	e
100	16	31	s
100	16	32	.
100	16	33	 
100	16	34	N
100	16	35	o
100	16	36	 
100	16	37	i
100	16	38	n
100	16	39	s
100	16	40	t
100	16	41	i
100	16	42	t
100	16	43	u
100	16	44	t
100	16	45	i
100	16	46	o
100	16	47	n
100	16	48	 
100	16	49	a
100	16	50	c
100	16	51	t
100	16	52	u
100	16	53	a
100	16	54	l
100	16	55	l
100	16	56	y
100	16	57	 
100	16	58	r
100	16	59	a
100	16	60	t
100	16	61	i
100	16	62	f
100	16	63	i
100	16	64	e
100	16	65	s
100	16	66	 
100	16	67	t
100	16	68	h
100	16	69	e
100	17	1	i
100	17	2	n
100	17	3	e
100	17	4	q
100	17	5	u
100	17	6	a
100	17	7	l
100	17	8	i
100	17	9	t
100	17	10	y
100	17	11	 
100	17	12	o
100	17	13	f
100	17	14	 
100	17	15	t
100	17	16	h
100	17	17	e
100	17	18	 
100	17	19	s
100	17	20	e
100	17	21	x
100	17	22	e
100	17	23	s
100	17	24	;
100	17	25	 
100	17	26	i
100	17	27	n
100	17	28	 
100	17	29	f
100	17	30	a
100	17	31	c
100	17	32	t
100	17	33	,
100	17	34	 
100	17	35	t
100	17	36	h
100	17	37	e
100	17	38	r
100	17	39	e
100	17	40	 
100	17	41	a
100	17	42	r
100	17	43	e
100	17	44	 
100	17	45	n
100	17	46	o
100	17	47	 
100	17	48	i
100	17	49	n
100	17	50	s
100	17	51	t
100	17	52	i
100	17	53	t
100	17	54	u
100	17	55	t
100	17	56	i
100	17	57	o
100	17	58	n
100	17	59	s
100	17	60	:
100	17	61	 
100	17	62	n
100	17	63	o
100	17	64	 
100	17	65	p
100	17	66	r
100	17	67	o
100	17	68	p
100	17	69	e
100	17	70	r
100	17	71	t
100	17	72	y
100	17	73	,
100	18	1	n
100	18	2	o
100	18	3	 
100	18	4	i
100	18	5	n
100	18	6	h
100	18	7	e
100	18	8	r
100	18	9	i
100	18	10	t
100	18	11	a
100	18	12	n
100	18	13	c
100	18	14	e
100	18	15	,
100	18	16	 
100	18	17	n
100	18	18	o
100	18	19	 
100	18	20	l
100	18	21	e
100	18	22	g
100	18	23	a
100	18	24	l
100	18	25	 
100	18	26	s
100	18	27	y
100	18	28	s
100	18	29	t
100	18	30	e
100	18	31	m
100	18	32	.
100	18	33	 
100	18	34	R
100	18	35	e
100	18	36	l
100	18	37	i
100	18	38	g
100	18	39	i
100	18	40	o
100	18	41	n
100	18	42	 
100	18	43	i
100	18	44	s
100	18	45	 
100	18	46	n
100	18	47	e
100	18	48	u
100	18	49	t
100	18	50	r
100	18	51	a
100	18	52	l
100	18	53	;
100	18	54	 
100	18	55	t
100	18	56	h
100	18	57	e
100	18	58	 
100	18	59	t
100	18	60	o
100	18	61	t
100	18	62	e
100	18	63	m
100	18	64	s
100	18	65	 
100	18	66	t
100	18	67	h
100	18	68	a
100	18	69	t
100	18	70	 
100	18	71	a
100	18	72	r
100	18	73	e
100	19	1	w
100	19	2	o
100	19	3	r
100	19	4	s
100	19	5	h
100	19	6	i
100	19	7	p
100	19	8	p
100	19	9	e
100	19	10	d
100	19	11	 
100	19	12	a
100	19	13	r
100	19	14	e
100	19	15	 
100	19	16	a
100	19	17	s
100	19	18	e
100	19	19	x
100	19	20	u
100	19	21	a
100	19	22	l
100	19	23	.
100	20	1	I
100	20	2	t
100	20	3	 
100	20	4	i
100	20	5	s
100	20	6	 
100	20	7	w
100	20	8	h
100	20	9	e
100	20	10	n
100	20	11	 
100	20	12	n
100	20	13	o
100	20	14	m
100	20	15	a
100	20	16	d
100	20	17	s
100	20	18	 
100	20	19	s
100	20	20	e
100	20	21	t
100	20	22	t
100	20	23	l
100	20	24	e
100	20	25	d
100	20	26	 
100	20	27	t
100	20	28	h
100	20	29	e
100	20	30	 
100	20	31	l
100	20	32	a
100	20	33	n
100	20	34	d
100	20	35	 
100	20	36	a
100	20	37	n
100	20	38	d
100	20	39	 
100	20	40	b
100	20	41	e
100	20	42	c
100	20	43	a
100	20	44	m
100	20	45	e
100	20	46	 
100	20	47	f
100	20	48	a
100	20	49	r
100	20	50	m
100	20	51	e
100	20	52	r
100	20	53	s
100	20	54	 
100	20	55	t
100	20	56	h
100	20	57	a
100	20	58	t
100	21	1	i
100	21	2	n
100	21	3	s
100	21	4	t
100	21	5	i
100	21	6	t
100	21	7	u
100	21	8	t
100	21	9	i
100	21	10	o
100	21	11	n
100	21	12	s
100	21	13	 
100	21	14	a
100	21	15	n
100	21	16	d
100	21	17	 
100	21	18	l
100	21	19	a
100	21	20	w
100	21	21	 
100	21	22	a
100	21	23	p
100	21	24	p
100	21	25	e
100	21	26	a
100	21	27	r
100	21	28	e
100	21	29	d
100	21	30	.
100	21	31	 
100	21	32	M
100	21	33	a
100	21	34	n
100	21	35	 
100	21	36	n
100	21	37	o
100	21	38	 
100	21	39	l
100	21	40	o
100	21	41	n
100	21	42	g
100	21	43	e
100	21	44	r
100	21	45	 
100	21	46	h
100	21	47	a
100	21	48	s
100	21	49	 
100	21	50	t
100	21	51	o
100	21	52	 
100	21	53	l
100	21	54	i
100	21	55	m
100	21	56	i
100	21	57	t
100	21	58	 
100	21	59	h
100	21	60	i
100	21	61	m
100	21	62	s
100	21	63	e
100	21	64	l
100	21	65	f
100	21	66	 
100	21	67	t
100	21	68	o
100	22	1	c
100	22	2	o
100	22	3	m
100	22	4	b
100	22	5	a
100	22	6	t
100	22	7	i
100	22	8	n
100	22	9	g
100	22	10	 
100	22	11	h
100	22	12	o
100	22	13	s
100	22	14	t
100	22	15	i
100	22	16	l
100	22	17	e
100	22	18	 
100	22	19	f
100	22	20	o
100	22	21	r
100	22	22	c
100	22	23	e
100	22	24	s
100	22	25	;
100	22	26	 
100	22	27	h
100	22	28	e
100	22	29	 
100	22	30	b
100	22	31	e
100	22	32	g
100	22	33	i
100	22	34	n
100	22	35	s
100	22	36	 
100	22	37	t
100	22	38	o
100	22	39	 
100	22	40	e
100	22	41	x
100	22	42	p
100	22	43	r
100	22	44	e
100	22	45	s
100	22	46	s
100	22	47	 
100	22	48	h
100	22	49	i
100	22	50	m
100	22	51	s
100	22	52	e
100	22	53	l
100	22	54	f
100	22	55	 
100	22	56	c
100	22	57	o
100	22	58	n
100	22	59	c
100	22	60	r
100	22	61	e
100	22	62	t
100	22	63	e
100	22	64	l
100	22	65	y
100	23	1	t
100	23	2	h
100	23	3	r
100	23	4	o
100	23	5	u
100	23	6	g
100	23	7	h
100	23	8	 
100	23	9	t
100	23	10	h
100	23	11	e
100	23	12	 
100	23	13	f
100	23	14	i
100	23	15	g
100	23	16	u
100	23	17	r
100	23	18	e
100	23	19	 
100	23	20	h
100	23	21	e
100	23	22	 
100	23	23	i
100	23	24	m
100	23	25	p
100	23	26	o
100	23	27	s
100	23	28	e
100	23	29	s
100	23	30	 
100	23	31	o
100	23	32	n
100	23	33	 
100	23	34	t
100	23	35	h
100	23	36	e
100	23	37	 
100	23	38	w
100	23	39	o
100	23	40	r
100	23	41	l
100	23	42	d
100	23	43	,
100	23	44	 
100	23	45	t
100	23	46	h
100	23	47	i
100	23	48	n
100	23	49	k
100	23	50	i
100	23	51	n
100	23	52	g
100	23	53	 
100	23	54	t
100	23	55	h
100	23	56	e
100	23	57	 
100	23	58	w
100	23	59	o
100	23	60	r
100	23	61	l
100	23	62	d
100	23	63	 
100	23	64	a
100	23	65	n
100	23	66	d
100	24	1	t
100	24	2	h
100	24	3	i
100	24	4	n
100	24	5	k
100	24	6	i
100	24	7	n
100	24	8	g
100	24	9	 
100	24	10	h
100	24	11	i
100	24	12	m
100	24	13	s
100	24	14	e
100	24	15	l
100	24	16	f
100	24	17	;
100	24	18	 
100	24	19	a
100	24	20	t
100	24	21	 
100	24	22	t
100	24	23	h
100	24	24	a
100	24	25	t
100	24	26	 
100	24	27	j
100	24	28	u
100	24	29	n
100	24	30	c
100	24	31	t
100	24	32	u
100	24	33	r
100	24	34	e
100	24	35	,
100	24	36	 
100	24	37	s
100	24	38	e
100	24	39	x
100	24	40	u
100	24	41	a
100	24	42	l
100	24	43	 
100	24	44	d
100	24	45	i
100	24	46	f
100	24	47	f
100	24	48	e
100	24	49	r
100	24	50	e
100	24	51	n
100	24	52	t
100	24	53	i
100	24	54	a
100	24	55	t
100	24	56	i
100	24	57	o
100	24	58	n
100	24	59	 
100	24	60	i
100	24	61	s
100	24	62	 
100	24	63	r
100	24	64	e
100	24	65	f
100	24	66	l
100	24	67	e
100	24	68	c
100	24	69	t
100	24	70	e
100	24	71	d
100	24	72	 
100	24	73	i
100	24	74	n
100	25	1	t
100	25	2	h
100	25	3	e
100	25	4	 
100	25	5	g
100	25	6	r
100	25	7	o
100	25	8	u
100	25	9	p
100	25	10	 
100	25	11	s
100	25	12	t
100	25	13	r
100	25	14	u
100	25	15	c
100	25	16	t
100	25	17	u
100	25	18	r
100	25	19	e
100	25	20	,
100	25	21	 
100	25	22	a
100	25	23	n
100	25	24	d
100	25	25	 
100	25	26	i
100	25	27	t
100	25	28	 
100	25	29	t
100	25	30	a
100	25	31	k
100	25	32	e
100	25	33	s
100	25	34	 
100	25	35	o
100	25	36	n
100	25	37	 
100	25	38	a
100	25	39	 
100	25	40	p
100	25	41	a
100	25	42	r
100	25	43	t
100	25	44	i
100	25	45	c
100	25	46	u
100	25	47	l
100	25	48	a
100	25	49	r
100	25	50	 
100	25	51	c
100	25	52	h
100	25	53	a
100	25	54	r
100	25	55	a
100	25	56	c
100	25	57	t
100	25	58	e
100	25	59	r
100	25	60	:
100	25	61	 
100	25	62	i
100	25	63	n
100	26	1	a
100	26	2	g
100	26	3	r
100	26	4	i
100	26	5	c
100	26	6	u
100	26	7	l
100	26	8	t
100	26	9	u
100	26	10	r
100	26	11	a
100	26	12	l
100	26	13	 
100	26	14	c
100	26	15	o
100	26	16	m
100	26	17	m
100	26	18	u
100	26	19	n
100	26	20	i
100	26	21	t
100	26	22	i
100	26	23	e
100	26	24	s
100	26	25	,
100	26	26	 
100	26	27	w
100	26	28	o
100	26	29	m
100	26	30	a
100	26	31	n
100	26	32	 
100	26	33	i
100	26	34	s
100	26	35	 
100	26	36	o
100	26	37	f
100	26	38	t
100	26	39	e
100	26	40	n
100	26	41	 
100	26	42	v
100	26	43	e
100	26	44	s
100	26	45	t
100	26	46	e
100	26	47	d
100	26	48	 
100	26	49	w
100	26	50	i
100	26	51	t
100	26	52	h
100	26	53	 
100	26	54	e
100	26	55	x
100	26	56	t
100	26	57	r
100	26	58	a
100	26	59	o
100	26	60	r
100	26	61	d
100	26	62	i
100	26	63	n
100	26	64	a
100	26	65	r
100	26	66	y
100	27	1	p
100	27	2	r
100	27	3	e
100	27	4	s
100	27	5	t
100	27	6	i
100	27	7	g
100	27	8	e
100	27	9	.
100	27	10	 
100	27	11	T
100	27	12	h
100	27	13	i
100	27	14	s
100	27	15	 
100	27	16	p
100	27	17	r
100	27	18	e
100	27	19	s
100	27	20	t
100	27	21	i
100	27	22	g
100	27	23	e
100	27	24	 
100	27	25	i
100	27	26	s
100	27	27	 
100	27	28	e
100	27	29	x
100	27	30	p
100	27	31	l
100	27	32	a
100	27	33	i
100	27	34	n
100	27	35	e
100	27	36	d
100	27	37	 
100	27	38	e
100	27	39	s
100	27	40	s
100	27	41	e
100	27	42	n
100	27	43	t
100	27	44	i
100	27	45	a
100	27	46	l
100	27	47	l
100	27	48	y
100	27	49	 
100	27	50	b
100	27	51	y
100	27	52	 
100	27	53	t
100	27	54	h
100	27	55	e
100	27	56	 
100	27	57	n
100	27	58	e
100	27	59	w
100	27	60	 
100	27	61	i
100	27	62	m
100	27	63	p
100	27	64	o
100	27	65	r
100	27	66	t
100	27	67	a
100	27	68	n
100	27	69	c
100	27	70	e
100	28	1	t
100	28	2	h
100	28	3	a
100	28	4	t
100	28	5	 
100	28	6	c
100	28	7	h
100	28	8	i
100	28	9	l
100	28	10	d
100	28	11	r
100	28	12	e
100	28	13	n
100	28	14	 
100	28	15	a
100	28	16	s
100	28	17	s
100	28	18	u
100	28	19	m
100	28	20	e
